koi_disposition,kepid,kepoi_name,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,koi_kepmag,ra,dec,koi_time0bk,koi_tce_plnt_num,is_confirmed,any_false_positive_flag,koi_period_log,koi_prad_log,koi_teq_log
FALSE POSITIVE,5436415,K05163.01,FALSE POSITIVE,0.0,1,0,0,0,273.223848,0.0763,3.787,469.9,8.0,452.0,9.87,10.6,5079.0,3.439,3.792,12.741,287.8595,40.687962,272.069,1.0,0,1,5.610291415248605,2.0794415416798357,6.113682179832232
FALSE POSITIVE,6387887,K05280.01,FALSE POSITIVE,0.0,1,0,0,0,0.650701055,0.4,0.89164,371060.0,281.62,6285.0,370319.14,234.3,10921.0,3.811,3.701,17.037,298.18536,41.733952,131.830637,2.0,0,1,-0.42970495115163865,5.6405586444891656,8.745921121024347
CANDIDATE,6425377,K05281.01,CANDIDATE,0.0,0,0,0,0,263.90141,0.9585,4.303,807.1,23.91,562.0,23.6,11.0,5094.0,3.126,6.247,13.485,284.98364,41.881351,203.1723,1.0,0,0,5.575575586427934,3.1742967814702334,6.331501849893691
FALSE POSITIVE,6428602,K05282.01,FALSE POSITIVE,0.0,1,0,0,0,59.742966,0.9694,6.78,284.9,16.91,1037.0,273.48,8.6,5059.0,2.871,7.322,13.084,286.52179,41.822239,188.0166,1.0,0,1,4.090051460032251,2.827905162910489,6.9440872082295275
CANDIDATE,6442735,K05283.01,CANDIDATE,0.0,0,0,0,0,18.7821603,0.1986,5.573,77.2,0.83,681.0,50.97,9.8,5919.0,4.488,0.94,14.043,291.76413,41.86013,147.8508,1.0,0,0,2.9329074991133313,-0.18632957819149348,6.523562306149512
CANDIDATE,6443093,K05284.01,CANDIDATE,0.957,0,0,0,0,389.316341,1.202,5.49,2599.8,27.61,245.0,0.86,34.7,5731.0,4.44,0.958,14.57,291.89035,41.816818,351.36049,1.0,0,0,5.964392229075824,3.3181780259420632,5.501258210544727
FALSE POSITIVE,6447372,K05285.01,FALSE POSITIVE,0.0,1,0,0,0,405.32064,0.2964,7.77,561.7,1.34,166.0,0.18,6.2,4694.0,4.68,0.574,14.955,293.28232,41.854622,443.8561,1.0,0,1,6.004678457578179,0.29266961396282004,5.111987788356544
FALSE POSITIVE,6461675,K05286.01,FALSE POSITIVE,0.0,1,0,0,0,342.830882,0.0886,3.826,450.7,10.76,530.0,18.68,12.0,4994.0,2.92,5.205,12.739,297.05902,41.84322,430.438,1.0,0,1,5.837237270180574,2.3758355547336385,6.272877006546167
CANDIDATE,6509282,K05287.01,CANDIDATE,1.0,0,0,0,0,3.98916186,0.08,1.913,318.0,28.1,3293.0,27838.74,16.3,4998.0,2.524,16.187,13.56,287.33041,41.974899,132.21377,1.0,0,0,1.3835811486856726,3.3357695763397,8.099554282376364
CONFIRMED,8231667,K03494.01,CANDIDATE,1.0,0,0,0,0,42.8774169,0.02,1.991,1068.8,2.67,451.0,9.8,14.8,5256.0,4.483,0.832,15.654,291.19882,44.166241,156.06967,1.0,1,0,3.7583452747428088,0.9820784724121582,6.111467339502679
CANDIDATE,6697817,K03508.01,CANDIDATE,0.975,0,0,0,0,190.800788,0.066,8.082,287.6,1.67,321.0,2.51,13.0,5993.0,4.489,0.986,14.322,293.62357,42.129639,236.0389,1.0,0,0,5.251229888984693,0.5128236264286637,5.771441123130016
FALSE POSITIVE,3439096,K03509.01,FALSE POSITIVE,0.0,0,0,1,1,2.97601892,1.176,5.5,306.1,164.46,2799.0,14524.05,35.3,5140.0,2.955,7.746,13.799,290.1488,38.513279,132.96926,1.0,0,1,1.0905864744775182,5.1026673795427495,7.937017489515454
FALSE POSITIVE,3324644,K03781.01,FALSE POSITIVE,0.0,1,0,0,0,2.882424694,1.051,25.91,67298.0,399.44,2912.0,17023.71,416.2,4705.0,2.667,8.058,12.812,285.88864,38.486858,131.63584,1.0,0,1,1.0586318475812988,5.990063566192354,7.976595409316577
CONFIRMED,5437945,K03791.02,CANDIDATE,0.902,0,0,0,0,220.142913,0.023,19.528,1796.4,5.94,389.0,5.4,121.2,6340.0,4.163,1.393,13.771,288.47485,40.65136,245.94139,2.0,1,0,5.3942769399961135,1.7817091333745536,5.963579343618446
FALSE POSITIVE,1161949,K04920.01,FALSE POSITIVE,0.0,1,0,0,0,473.95103,0.1671,11.778,330.6,3.32,341.0,3.21,9.6,6513.0,4.02,1.81,13.978,291.17801,36.87458,366.0309,1.0,0,1,6.161104004121713,1.199964782928397,5.831882477283517
FALSE POSITIVE,4077252,K05038.01,FALSE POSITIVE,0.0,0,1,1,0,0.534109403,0.476,0.9513,78.3,2.28,5513.0,217941.01,37.0,10747.0,4.1,2.432,12.314,296.30716,39.117119,131.80501,1.0,0,1,-0.6271545864740279,0.8241754429663494,8.614864218589684
FALSE POSITIVE,4077767,K05039.01,FALSE POSITIVE,0.0,1,0,0,0,168.77118,36.9452,2.263,2045.0,2825.04,251.0,0.93,5.5,4936.0,4.597,0.719,15.941,296.40408,39.169811,233.3138,1.0,0,1,5.12854383298789,7.946277802772335,5.5254529391317835
CANDIDATE,4135912,K05040.01,CANDIDATE,0.974,0,0,0,0,29.6094263,0.719,2.71,224.9,2.87,789.0,91.56,10.8,6079.0,4.059,1.783,14.385,284.66583,39.252041,141.2485,1.0,0,0,3.388092766714721,1.0543120297715298,6.670766320845874
FALSE POSITIVE,4144238,K05041.01,FALSE POSITIVE,0.0,0,0,1,1,22.9138322,1.189,4.855,340.3,30.24,785.0,89.68,8.0,6154.0,4.201,1.334,13.757,287.83432,39.214298,140.6387,1.0,0,1,3.1317407544106675,3.4091655513113324,6.665683717782408
FALSE POSITIVE,4147171,K05042.01,FALSE POSITIVE,0.0,1,0,0,0,538.36855,0.0671,19.26,545.5,2.37,237.0,0.74,7.0,6148.0,4.461,1.015,15.674,288.78134,39.28825,232.5637,1.0,0,1,6.288543362805642,0.8628899551470398,5.4680601411351315
FALSE POSITIVE,4149060,K05043.01,FALSE POSITIVE,0.0,1,0,0,0,65.5327181,0.3023,2.256,373.4,1.79,437.0,8.61,5.9,5755.0,4.48,0.923,15.319,289.31668,39.235088,151.4591,1.0,0,1,4.182549530903228,0.5822156198526637,6.07993319509559
CANDIDATE,4150972,K05044.01,CANDIDATE,0.0,0,0,0,0,161.537665,0.2175,2.65,101.8,1.37,400.0,6.04,5.9,6033.0,4.218,1.358,12.426,289.8313,39.278,280.9898,1.0,0,0,5.084738335285439,0.3148107398400336,5.991464547107982
FALSE POSITIVE,4160006,K05045.01,FALSE POSITIVE,0.0,0,1,0,0,1.018360336,0.553,7.622,393970.0,107.0,2302.0,6627.64,967.4,6160.0,4.144,1.463,14.299,292.1795,39.238621,131.67768,1.0,0,1,0.01819382013417019,4.672828834461906,7.741533589281828
CANDIDATE,5436455,K05164.01,CANDIDATE,0.0,0,0,0,0,209.967521,0.2723,2.585,120.0,1.16,344.0,3.29,7.1,6437.0,4.439,1.042,12.489,287.87424,40.630409,241.95921,1.0,0,0,5.346952856851321,0.14842000511827322,5.840641657373398
CANDIDATE,5439000,K05165.01,CANDIDATE,0.0,0,0,0,0,369.73011,0.1236,14.27,274.8,1.66,274.0,1.34,9.6,6283.0,4.453,0.999,13.976,288.85123,40.692589,246.29,1.0,0,0,5.91277330704056,0.5068176023684519,5.6131281063880705
FALSE POSITIVE,5440435,K05166.01,FALSE POSITIVE,0.0,1,0,0,0,78.04064906,0.67525,2.15,575.95,8.97,1152.5,424.01,34.25,5867.0,4.431,1.01,12.878,289.32834,40.6791,137.0269121,1.0,0,1,4.3572298327372385,2.1938856760707046,7.049688774870804
FALSE POSITIVE,5440472,K05167.01,FALSE POSITIVE,0.0,1,0,0,0,396.349253,0.0384,2.685,413.1,2.39,293.0,1.73,5.7,6495.0,4.379,1.168,14.795,289.33835,40.62534,272.6416,1.0,0,1,5.982295774583521,0.8712933659434193,5.680172609017068
FALSE POSITIVE,5440651,K05168.01,FALSE POSITIVE,0.0,0,1,0,0,0.502807253,1.2503,1.01493,4658.7,26.81,1825.0,2623.68,240.0,5109.0,4.564,0.715,15.341,289.39078,40.654781,131.6152743,1.0,0,1,-0.6875483771513123,3.2887749522478678,7.509335266016592
CANDIDATE,5443320,K05169.01,CANDIDATE,0.991,0,0,0,0,21.3684341,0.063,1.18,492.8,1.72,551.0,21.86,9.7,5204.0,4.515,0.786,15.47,290.20547,40.66993,143.72266,1.0,0,0,3.061914791026239,0.5423242908253617,6.311734809152915
FALSE POSITIVE,5446961,K05170.01,FALSE POSITIVE,0.0,1,0,0,0,149.526152,0.4364,3.033,753.0,1.69,202.0,0.39,7.6,3978.0,4.642,0.628,15.345,291.36411,40.626881,196.8608,1.0,0,1,5.0074713072982,0.5247285289349821,5.308267697401205
FALSE POSITIVE,5467126,K05171.01,FALSE POSITIVE,0.0,0,1,1,1,2.845736321,1.294,11.5703,3127.0,402.16,3058.0,20649.68,297.8,4878.0,2.745,10.154,12.367,296.6781,40.649029,134.280263,1.0,0,1,1.0458218463944526,5.99685001938432,8.025516386489008
CANDIDATE,6511182,K05288.01,CANDIDATE,0.994,0,0,0,0,29.5632952,0.154,1.562,532.8,1.9,527.0,18.23,10.4,5595.0,4.562,0.828,15.684,288.12735,41.952801,158.22504,1.0,0,0,3.3865335648332993,0.6418538861723947,6.267200548541362
CANDIDATE,6517064,K05289.01,CANDIDATE,0.0,0,0,0,0,181.81214,0.3694,16.164,474.6,2.04,324.0,2.6,21.3,6060.0,4.509,0.925,14.94,290.15829,41.98978,144.6702,1.0,0,0,5.202973956191583,0.712949807856125,5.780743515792329
CANDIDATE,6517200,K05290.01,CANDIDATE,0.0,0,0,0,0,435.50635,0.1452,34.16,553.8,2.06,225.0,0.61,8.2,5750.0,4.538,0.882,15.667,290.20068,41.946289,267.6857,1.0,0,0,6.076509377127703,0.7227059828014898,5.41610040220442
CANDIDATE,6517255,K05291.01,CANDIDATE,0.0,0,0,0,0,525.560452,0.0878,2.327,1196.0,12.74,359.0,3.92,10.9,4954.0,3.408,3.796,13.795,290.21606,41.954571,440.33369,1.0,0,0,6.264465220808262,2.5447466501440172,5.883322388488279
FALSE POSITIVE,6522124,K05292.01,FALSE POSITIVE,0.0,1,0,0,0,43.60012467,0.67525,1.48,575.95,8.97,1152.5,424.01,34.25,5867.0,4.431,1.01,15.385,291.71484,41.932499,163.4367382,1.0,0,1,3.7750600097545703,2.1938856760707046,7.049688774870804
FALSE POSITIVE,6525196,K05293.01,FALSE POSITIVE,0.0,0,1,0,0,1.710299164,0.878,3.92227,157270.0,57.97,1638.0,1700.05,2291.1,6082.0,4.385,1.006,10.154,292.71802,41.922459,131.6153344,1.0,0,1,0.5366683049202554,4.059925635351641,7.401231264413015
FALSE POSITIVE,6525398,K05294.01,FALSE POSITIVE,0.0,1,0,0,0,252.04444,0.1903,5.13,1502.0,2.49,196.0,0.35,6.1,4514.0,4.621,0.664,15.884,292.79022,41.948639,265.201,1.0,0,1,5.529605421170079,0.9122827104766164,5.278114659230517
FALSE POSITIVE,6526377,K05295.01,FALSE POSITIVE,0.0,1,0,1,0,1.39508873,0.67525,2.09,575.95,8.97,1152.5,105390.13,34.25,5867.0,4.431,1.01,11.809,293.0798,41.94772,132.059107,1.0,0,1,0.33295801898533706,2.1938856760707046,7.049688774870804
CANDIDATE,1164301,K04921.01,CANDIDATE,0.0,0,0,0,0,95.688682,0.5497,6.465,453.8,28.41,1046.0,283.07,9.8,5040.0,2.681,13.056,13.933,291.69196,36.881409,224.2893,1.0,0,0,4.561100026052255,3.3467411958660964,6.952728644624869
FALSE POSITIVE,1297263,K04922.01,FALSE POSITIVE,0.0,1,0,0,0,153.521361,0.1485,3.893,255.2,3.09,493.0,13.99,5.7,6233.0,3.951,1.921,13.636,291.94852,36.95208,281.2973,1.0,0,1,5.0338397169545726,1.128171090909654,6.20050917404269
CANDIDATE,1429589,K04923.01,CANDIDATE,0.0,0,0,0,0,38.168652,0.0283,5.086,90.6,1.4,696.0,55.36,8.3,6164.0,4.117,1.465,13.195,290.75626,37.089809,144.4713,1.0,0,0,3.642014550440572,0.3364722366212129,6.54534966033442
FALSE POSITIVE,1572948,K04924.01,FALSE POSITIVE,0.0,0,0,1,0,3.0031801,0.98,2.814,374.7,4.7,1827.0,2630.88,13.9,6606.0,4.071,1.768,14.526,291.32748,37.126701,132.1161,1.0,0,1,1.0996717605628366,1.547562508716013,7.510430556378006
FALSE POSITIVE,1725193,K04925.01,FALSE POSITIVE,0.0,0,1,0,0,2.96384168,1.059,5.4768,35653.0,43.7,1406.0,925.63,607.5,6095.0,4.371,1.158,14.502,292.29431,37.26173,134.119473,1.0,0,1,1.0864862917022524,3.7773481021015445,7.2485040723706105
CANDIDATE,1865864,K04926.01,CANDIDATE,0.523,0,0,0,0,69.089357,0.051,6.207,475.1,1.47,332.0,2.87,8.6,4848.0,4.581,0.698,15.572,290.87305,37.362179,135.4461,1.0,0,0,4.235400695755992,0.3852624007906449,5.805134968916488
FALSE POSITIVE,1870398,K04927.01,FALSE POSITIVE,0.0,0,1,0,0,43.142257,1.179,61.73,283.2,37.88,706.0,58.68,30.5,6198.0,4.069,1.769,14.756,291.91556,37.322578,132.3007,1.0,0,1,3.764502957626777,3.6344232683178777,6.559615237493242
CONFIRMED,1873513,K04928.01,CANDIDATE,0.998,0,0,0,0,3.290304098,0.09,1.7215,13553.0,4.91,540.0,20.06,220.5,3386.0,4.81,0.427,15.669,292.57986,37.376411,131.90944,1.0,1,0,1.1909799915088382,1.5912739418064292,6.29156913955832
CANDIDATE,4164511,K05046.01,CANDIDATE,0.0,0,0,0,0,40.9882124,0.2697,3.599,145.8,1.44,657.0,43.98,11.3,6705.0,4.328,1.174,13.006,293.24701,39.236691,152.2483,1.0,0,0,3.713284522928534,0.36464311358790924,6.48768401848461
FALSE POSITIVE,4179201,K05047.01,FALSE POSITIVE,0.0,1,0,0,0,326.70552,0.0826,3.36,794.0,2.83,287.0,1.61,9.1,6036.0,4.337,0.998,14.703,296.32437,39.292881,439.648,1.0,0,1,5.789059214699363,1.0402767116551463,5.659482215759621
CANDIDATE,4241238,K05048.01,CANDIDATE,0.0,0,0,0,0,138.333748,0.4579,2.391,603.6,6.28,488.0,13.45,8.4,4948.0,3.588,2.547,13.419,284.63876,39.355179,209.39452,1.0,0,0,4.929669229148457,1.8373699804801074,6.1903154058531475
FALSE POSITIVE,4242806,K05049.01,FALSE POSITIVE,0.0,1,0,1,0,343.49816,0.3516,7.46,431.0,1.27,164.0,0.17,7.1,4256.0,4.635,0.624,14.26,285.18643,39.357288,340.5486,1.0,0,1,5.839181755025058,0.23901690047049992,5.099866427824199
FALSE POSITIVE,4245861,K05050.01,FALSE POSITIVE,0.0,0,0,1,1,11.2582311,0.115,16.89,300.4,1.24,667.0,46.86,22.2,5242.0,4.556,0.722,15.902,286.37234,39.3423,140.7718,1.0,0,1,2.421099514455946,0.2151113796169455,6.502790045915623
FALSE POSITIVE,4246343,K05051.01,FALSE POSITIVE,0.0,1,0,0,0,139.54219147,0.67525,3.42,575.95,8.97,1152.5,424.01,34.25,5867.0,4.431,1.01,13.836,286.5657,39.38969,186.9535324,1.0,0,1,4.9383670033469205,2.1938856760707046,7.049688774870804
FALSE POSITIVE,4253860,K05052.01,FALSE POSITIVE,0.0,0,1,0,0,155.046089,1.271,10.205,2238.0,444.08,1101.0,347.12,36.7,6513.0,2.782,12.613,12.649,289.23367,39.38652,166.60575,1.0,0,1,5.0437224211070735,6.0960047263819055,7.00397413672268
FALSE POSITIVE,4274816,K05053.01,FALSE POSITIVE,0.0,1,0,0,0,14.3641542,0.2764,2.629,89.2,0.98,795.0,94.33,6.5,5925.0,4.364,1.033,14.016,294.57065,39.331402,144.2631,1.0,0,1,2.664735811477476,-0.020202707317519466,6.678342114654332
FALSE POSITIVE,5470851,K05172.01,FALSE POSITIVE,0.0,1,0,1,1,12.4276185,0.303,18.56,147.0,1.14,768.0,82.45,12.6,5869.0,4.513,0.942,15.79,297.51108,40.61908,141.3698,1.0,0,1,2.5199212942459974,0.131028262406404,6.643789733147672
FALSE POSITIVE,5471108,K05173.01,FALSE POSITIVE,0.0,1,0,0,1,12.427076,0.026,17.447,47.5,0.82,870.0,135.77,25.3,5841.0,4.278,1.193,11.6,297.56931,40.619637,141.4085,1.0,0,1,2.519877640520937,-0.19845093872383832,6.76849321164863
CANDIDATE,5524229,K05174.01,CANDIDATE,0.0,0,0,0,0,22.4932751,0.1313,3.172,152.0,6.04,1183.0,463.56,11.2,5186.0,3.273,4.98,11.4,288.87198,40.767059,132.2511,1.0,0,0,3.1132163800910724,1.7984040119467235,7.075808863978387
FALSE POSITIVE,5525484,K05175.01,FALSE POSITIVE,0.0,1,0,0,0,315.502534,0.02,3.112,689.2,19.71,565.0,24.01,9.5,4970.0,2.989,7.752,12.974,289.29504,40.71674,389.6319,1.0,0,1,5.754166713644735,2.9811261211646287,6.336825731146441
CANDIDATE,5529385,K05176.01,CANDIDATE,0.0,0,0,0,0,215.732414,0.4046,1.915,208.2,1.26,292.0,1.72,7.3,5790.0,4.479,0.856,13.372,290.43491,40.777241,294.363,1.0,0,0,5.374038815633224,0.23111172096338664,5.676753802268282
FALSE POSITIVE,5547424,K05177.01,FALSE POSITIVE,0.0,1,0,0,0,276.54167976,0.67525,7.76,575.95,8.97,1152.5,424.01,34.25,5867.0,4.431,1.01,15.999,295.62753,40.706249,174.8709449,1.0,0,1,5.622361550144671,2.1938856760707046,7.049688774870804
CONFIRMED,5551240,K05178.01,CANDIDATE,1.0,0,0,0,0,4.13960513,0.344,3.31,106.7,1.24,1352.0,789.48,11.6,6535.0,4.373,1.181,14.275,296.50043,40.72123,134.04705,1.0,1,0,1.420600404061282,0.2151113796169455,7.20934025660291
FALSE POSITIVE,6527229,K05296.01,FALSE POSITIVE,0.0,0,1,0,0,200.79976002,1.016,7.6419,92642.0,48.77,303.0,2.0,930.8,5896.0,4.518,0.916,15.814,293.33401,41.937321,263.875635,1.0,0,1,5.302308192697338,3.887115369721961,5.713732805509369
CANDIDATE,6543192,K05297.01,CANDIDATE,0.962,0,0,0,0,8.0906952,0.151,2.648,82.4,0.8,811.0,102.43,8.1,5374.0,4.495,0.902,14.441,297.42578,41.932991,136.7844,1.0,0,0,2.0907146606292772,-0.2231435513142097,6.698268054115413
FALSE POSITIVE,6543674,K05298.01,FALSE POSITIVE,0.0,0,1,0,1,1.195515364,0.475,6.08509,396400.0,156.91,2640.0,11494.67,4630.1,6047.0,3.789,2.264,13.535,297.54156,41.950901,132.3039982,1.0,0,1,0.17857735936022015,5.055672392570977,7.878534196140362
FALSE POSITIVE,6548429,K05299.01,FALSE POSITIVE,0.0,1,0,0,0,210.971635,0.2091,3.578,519.0,2.04,293.0,1.75,6.5,5838.0,4.529,0.897,15.106,298.53922,41.986961,243.576,1.0,0,1,5.351723693159752,0.712949807856125,5.680172609017068
CANDIDATE,6594945,K05300.01,CANDIDATE,0.0,0,0,0,0,188.954072,0.014,14.17,166.5,2.46,468.0,11.36,10.9,6392.0,3.967,1.899,13.039,288.28122,42.072079,160.7576,1.0,0,0,5.241503980238067,0.9001613499442714,6.148468295917647
FALSE POSITIVE,6599305,K05301.01,FALSE POSITIVE,0.0,1,0,0,0,42.02646,0.7156,2.553,190.0,1.5,561.0,23.47,6.0,6158.0,4.431,1.016,14.519,289.72461,42.00605,172.228,1.0,0,1,3.738299419916678,0.4054651081081644,6.329720905522696
FALSE POSITIVE,6600515,K05302.01,FALSE POSITIVE,0.0,1,0,0,0,372.04697,0.0457,14.29,673.4,2.7,271.0,1.28,25.2,6173.0,4.447,1.041,14.726,290.08987,42.076111,259.4285,1.0,0,1,5.91902010974345,0.9932517730102834,5.602118820879701
FALSE POSITIVE,6608090,K05303.01,FALSE POSITIVE,0.0,1,0,0,0,438.81524,0.108,6.75,332.8,1.36,202.0,0.39,9.2,5324.0,4.551,0.755,13.589,292.41116,42.039478,307.9493,1.0,0,1,6.0840784588827415,0.3074846997479607,5.308267697401205
FALSE POSITIVE,2010607,K04929.01,FALSE POSITIVE,0.0,1,0,0,0,18.622214,0.792,4.42,5832.0,20.83,1101.0,347.32,20.1,6235.0,3.801,2.471,11.347,290.50565,37.459011,141.6268,1.0,0,1,2.9243551691842193,3.0363942552728806,7.00397413672268
FALSE POSITIVE,2015013,K04930.01,FALSE POSITIVE,0.0,0,0,1,0,27.8923345,0.0465,2.204,139.6,2.1,807.0,100.41,9.0,5873.0,3.96,1.78,13.373,291.55548,37.44516,146.02135,1.0,0,1,3.3283519019729275,0.7419373447293773,6.693323668269949
CANDIDATE,2019199,K04931.01,CANDIDATE,0.0,0,0,0,0,579.81521,0.8425,5.43,607.0,2.71,218.0,0.53,7.9,5822.0,4.449,0.969,14.473,292.48621,37.404339,343.5587,1.0,0,0,6.362709449327328,0.9969486348916096,5.384495062789089
CANDIDATE,2158460,K04932.01,CANDIDATE,0.0,0,0,0,0,19.12788374,0.3584,2.0,242.3,1.74,692.0,54.13,11.0,5746.0,4.438,1.004,15.892,291.06418,37.535751,134.8576413,1.0,0,0,2.9511471521367163,0.5538851132264376,6.539585955617669
FALSE POSITIVE,2163226,K04933.01,FALSE POSITIVE,0.0,1,0,0,0,452.10093,0.1063,12.69,464.0,2.08,254.0,0.99,6.2,6276.0,4.456,0.956,15.107,292.10245,37.56691,460.4884,1.0,0,1,6.113905451365464,0.7323678937132266,5.537334267018537
FALSE POSITIVE,2165352,K04934.01,FALSE POSITIVE,0.0,1,0,1,0,0.7906069,1.198,3.3996,689.2,17.97,1503.0,1201.17,133.3,4994.0,4.62,0.72,14.469,292.54315,37.555759,132.077067,1.0,0,1,-0.23495440060893955,2.8887037007954675,7.315218389752975
FALSE POSITIVE,2305255,K04935.01,FALSE POSITIVE,0.0,1,0,0,0,24.5714867,0.978,29.96,506.4,3.04,637.0,39.0,31.1,5977.0,4.462,0.956,14.924,291.96451,37.60878,156.0157,1.0,0,1,3.201586693453016,1.1118575154181303,6.456769655572163
FALSE POSITIVE,2305543,K04936.01,FALSE POSITIVE,0.0,0,1,0,0,0.681137796,0.968,2.7287,105190.0,45.75,2025.0,3995.23,432.5,5872.0,4.474,0.864,12.545,292.02686,37.600651,131.57697,1.0,0,1,-0.3839906496889975,3.82319179172153,7.613324979540639
FALSE POSITIVE,4276114,K05054.01,FALSE POSITIVE,0.0,0,1,0,0,3.722404453,2.375,2.5214,55368.0,144.2,1082.0,323.4,148.9,5747.0,4.542,0.799,15.691,294.85513,39.30534,133.56824,1.0,0,1,1.314369817818809,4.971201224850849,6.9865664594064265
FALSE POSITIVE,4281023,K05055.01,FALSE POSITIVE,0.0,1,0,0,0,230.385488,0.2423,3.134,568.1,10.13,522.0,17.57,9.3,5024.0,3.241,4.331,13.264,295.87695,39.336391,268.65697,1.0,0,1,5.439753940726916,2.315501318260592,6.257667587882639
FALSE POSITIVE,4281700,K05056.01,FALSE POSITIVE,0.0,1,0,0,0,222.84909312,0.67525,2.43,575.95,8.97,1152.5,424.01,34.25,5867.0,4.431,1.01,14.786,296.01428,39.35688,340.6821732,1.0,0,1,5.406494829920519,2.1938856760707046,7.049688774870804
CANDIDATE,4346339,K05057.01,CANDIDATE,0.0,0,0,0,0,493.74242,0.2377,5.685,506.1,7.15,358.0,3.9,12.4,5015.0,3.429,3.243,12.518,285.34329,39.413849,149.1145,1.0,0,0,6.2020139641987555,1.9671123567059163,5.8805329864007
FALSE POSITIVE,4365461,K05058.01,FALSE POSITIVE,0.0,0,1,0,0,1.714414962,1.181,5.17207,110130.0,116.92,2042.0,4099.19,6485.8,6351.0,4.126,1.613,13.309,291.69095,39.425442,131.8661453,1.0,0,1,0.5390718923906646,4.761489940243045,7.621684998724611
FALSE POSITIVE,4366923,K05059.01,FALSE POSITIVE,0.0,0,1,0,0,646.28789332,0.004,5.39144,58605.0,43.47,304.0,2.03,1107.1,6582.0,4.069,1.777,13.03,292.11526,39.49855,234.150707,1.0,0,1,6.471245059801893,3.772071045000701,5.717027701406222
FALSE POSITIVE,4449752,K05060.01,FALSE POSITIVE,0.0,1,0,0,0,290.438547,0.0916,12.85,212.9,1.11,235.0,0.72,11.9,5392.0,4.557,0.775,13.064,286.85861,39.592579,283.0998,1.0,0,1,5.671392011745091,0.10436001532424286,5.459585514144159
FALSE POSITIVE,4455763,K05061.01,FALSE POSITIVE,0.0,0,1,0,0,0.766298172,0.813,1.78462,19401.0,15.64,2163.0,5154.54,368.9,6267.0,4.431,0.996,15.581,289.07651,39.570438,131.687569,1.0,0,1,-0.26618392649733563,2.7498317351171653,7.679251425953058
FALSE POSITIVE,5563057,K05179.01,FALSE POSITIVE,0.935,0,1,0,0,1.049468616,0.731,4.848,22.0,0.84,2808.0,14709.49,22.8,7479.0,4.162,1.667,12.519,298.91757,40.716961,132.26871,1.0,0,1,0.04828395606772714,-0.1743533871447778,7.940227765145702
FALSE POSITIVE,5565261,K05180.01,FALSE POSITIVE,0.0,0,1,1,0,2.362348096,1.219,3.5979,724.7,89.55,2104.0,4625.06,103.6,5088.0,3.502,3.293,13.99,299.33298,40.714352,131.705479,1.0,0,1,0.8596560803291384,4.494797128506721,7.651595573857601
FALSE POSITIVE,5602409,K05181.01,FALSE POSITIVE,0.0,1,0,0,0,136.830243,0.3813,2.956,464.3,17.22,764.0,80.57,8.4,5096.0,3.007,8.038,13.762,285.63928,40.84763,138.5183,1.0,0,1,4.918741055316474,2.8460714989995846,6.638567789166521
FALSE POSITIVE,5603270,K05182.01,FALSE POSITIVE,0.0,1,0,0,0,103.284757,0.6314,1.674,78.4,1.96,583.0,27.31,5.5,6185.0,3.878,2.101,12.97,286.04263,40.860291,147.79022,1.0,0,1,4.6374898047340825,0.6729444732424258,6.368187186350492
FALSE POSITIVE,5612111,K05183.01,FALSE POSITIVE,0.0,1,0,0,0,36.1904638,0.2147,1.919,263.3,1.69,592.0,29.08,6.8,6210.0,4.45,1.033,14.969,289.39359,40.896339,146.55956,1.0,0,1,3.588795653188474,0.5247285289349821,6.3835066348840055
FALSE POSITIVE,5616628,K05184.01,FALSE POSITIVE,0.0,1,0,0,0,419.75224,0.3316,4.154,754.0,2.82,257.0,1.03,6.3,6137.0,4.457,1.016,15.691,290.76614,40.881691,525.0002,1.0,0,1,6.039664632453238,1.0367368849500223,5.54907608489522
FALSE POSITIVE,5623137,K05185.01,FALSE POSITIVE,0.0,1,0,0,0,419.95929,0.4834,13.86,196.2,1.53,266.0,1.18,5.9,5953.0,4.314,1.068,14.44,292.76889,40.816181,354.2265,1.0,0,1,6.0401577780081075,0.4252677354043441,5.583496308781699
FALSE POSITIVE,6611779,K05304.01,FALSE POSITIVE,0.0,1,0,0,0,206.309658,0.8152,1.498,277.1,2.36,361.0,4.01,8.3,6028.0,4.241,1.267,12.351,293.47052,42.0965,231.818,1.0,0,1,5.329378234298902,0.8586616190375187,5.8888779583328805
FALSE POSITIVE,6612411,K05305.01,FALSE POSITIVE,0.0,1,0,0,0,8.46184728,0.965,35.525,411.2,4.92,1511.0,1233.13,142.4,7663.0,4.087,1.913,12.509,293.64468,42.033489,134.13323,1.0,0,1,2.135567504392163,1.5933085305042167,7.32052696227274
FALSE POSITIVE,6612973,K05306.01,FALSE POSITIVE,0.0,1,0,0,0,681.01756,0.362,8.74,133.9,1.69,274.0,1.33,9.2,6295.0,4.091,1.435,12.119,293.80481,42.026001,136.3997,1.0,0,1,6.5235880914264675,0.5247285289349821,5.6131281063880705
